ad_id,seller_id,category,title,posted_date,sold_date,deletion_date,price,status
1397,180,Móveis,Item Harum 93,2025-10-27,,,148.82,Active
1398,13,Livros,Item Ullam 12,2025-12-05,2025-12-08,,37.87,Sold
1399,458,Móveis,Item Consequuntur 77,2025-04-01,,2025-06-25,322.66,Deleted
1400,45,Livros,Item Numquam 17,2025-12-18,,2026-01-03,194.22,Deleted
1401,412,Móveis,Item Ipsa 15,2025-02-28,,2025-05-12,350.87,Deleted
1402,151,Brinquedos,Item Adipisci 85,2025-12-17,,,468.73,Active
1403,473,Roupas,Item Exercitationem 99,2025-06-22,,2025-08-20,219.22,Deleted
1404,132,Móveis,Item Nostrum 100,2025-12-19,,2026-01-30,46.26,Deleted
1405,199,Roupas,Item Id 8,2025-03-25,2025-04-19,,136.54,Sold
1406,92,Brinquedos,Item Pariatur 9,2025-01-31,,,250.94,Active
1407,202,Móveis,Item Porro 83,2025-04-01,2025-05-11,,251.11,Sold
1408,112,Livros,Item Fugiat 83,2025-12-19,2025-12-23,,62.06,Sold
1409,367,Roupas,Item Temporibus 14,2025-06-15,,,27.08,Active
1410,398,Brinquedos,Item Iure 3,2025-12-20,2025-12-23,,449.29,Sold
1411,328,Eletrônicos,Item Esse 5,2025-06-15,2025-07-27,,335.66,Sold
1412,78,Esportes,Item Iusto 43,2025-03-18,,,453.26,Active
1413,264,Esportes,Item Aperiam 99,2025-06-03,,2025-06-04,250.43,Deleted
1414,207,Esportes,Item Beatae 100,2025-09-22,,,408.02,Active
1415,116,Eletrônicos,Item Consequatur 50,2025-05-06,2025-06-10,,477.54,Sold
1416,63,Livros,Item Corrupti 69,2025-05-10,,,468.17,Active
1417,171,Esportes,Item Accusantium 39,2025-11-04,,,206.3,Active
1418,47,Roupas,Item Porro 69,2025-07-06,,2025-09-27,428.14,Deleted
1419,42,Brinquedos,Item In 98,2025-06-27,,,385.59,Active
1420,91,Livros,Item Voluptatem 6,2025-07-12,,2025-08-07,484.08,Deleted
1421,154,Esportes,Item Nemo 50,2024-12-31,,2025-01-25,449.27,Deleted
1422,184,Brinquedos,Item Expedita 11,2025-11-13,,2026-02-10,443.75,Deleted
1423,377,Móveis,Item Quod 18,2025-02-05,,,27.49,Active
1424,304,Móveis,Item Minus 63,2025-03-24,2025-05-10,,200.5,Sold
1425,158,Brinquedos,Item Alias 69,2025-04-07,,2025-06-29,482.83,Deleted
1426,495,Eletrônicos,Item Aliquam 5,2025-02-13,,,176.25,Active
1427,404,Esportes,Item Labore 6,2025-10-01,,,208.7,Active
1428,335,Esportes,Item Perferendis 67,2025-10-07,2025-11-28,,234.6,Sold
1429,77,Esportes,Item Iusto 75,2025-06-14,,2025-08-22,124.16,Deleted
1430,377,Móveis,Item Dignissimos 63,2024-12-30,2025-01-02,,330.38,Sold
1431,465,Livros,Item Perferendis 6,2025-09-28,,,128.91,Active
1432,8,Móveis,Item Facilis 81,2025-05-20,,2025-06-06,34.48,Deleted
1433,421,Eletrônicos,Item Illum 59,2025-04-23,,,309.5,Active
1434,419,Eletrônicos,Item Modi 15,2025-06-17,,2025-06-26,253.6,Deleted
1435,33,Móveis,Item Necessitatibus 55,2025-03-05,,2025-04-03,175.3,Deleted
1436,206,Roupas,Item Reprehenderit 16,2025-06-12,,2025-09-07,488.17,Deleted
1437,71,Roupas,Item Aliquid 28,2025-11-29,,2026-02-07,384.47,Deleted
1438,172,Eletrônicos,Item Unde 16,2025-09-03,,2025-09-26,144.21,Deleted
1439,87,Esportes,Item A 48,2025-08-26,,,281.17,Active
1440,125,Livros,Item Suscipit 6,2025-08-06,,,75.35,Active
1441,193,Móveis,Item Sed 3,2025-05-24,,2025-08-11,441.02,Deleted
1442,4,Móveis,Item Eaque 12,2025-04-21,2025-04-22,,356.3,Sold
1443,214,Esportes,Item Minima 99,2025-01-02,,2025-02-08,243.25,Deleted
1444,74,Esportes,Item Fuga 35,2025-09-20,2025-10-04,,266.31,Sold
1445,123,Móveis,Item Tenetur 79,2025-09-30,,,348.92,Active
1446,368,Brinquedos,Item Dicta 79,2025-08-17,,2025-09-10,475.65,Deleted
1447,179,Brinquedos,Item Animi 1,2025-06-12,,2025-07-21,283.28,Deleted
1448,272,Eletrônicos,Item Sint 80,2025-11-08,2025-11-16,,187.33,Sold
1449,113,Brinquedos,Item Numquam 99,2025-01-10,,2025-03-16,316.97,Deleted
1450,28,Móveis,Item Voluptas 15,2025-11-22,2025-12-10,,400.34,Sold
1451,255,Móveis,Item Delectus 21,2025-09-23,,2025-11-23,338.37,Deleted
1452,331,Roupas,Item Eligendi 37,2025-08-05,2025-08-09,,112.7,Sold
1453,172,Livros,Item Corrupti 98,2025-04-19,,,232.04,Active
1454,27,Livros,Item Ipsum 23,2025-03-04,2025-04-21,,87.44,Sold
1455,264,Eletrônicos,Item Rerum 10,2025-04-20,2025-05-22,,448.59,Sold
1456,304,Livros,Item Ipsam 42,2025-04-08,,2025-06-04,215.34,Deleted
1457,460,Roupas,Item Reiciendis 30,2025-05-19,,2025-08-14,391.7,Deleted
1458,117,Eletrônicos,Item Odio 31,2025-07-23,,,371.5,Active
1459,457,Móveis,Item Nulla 10,2025-05-12,2025-06-06,,240.79,Sold
1460,28,Brinquedos,Item Voluptate 19,2025-07-19,,,115.92,Active
1461,92,Brinquedos,Item Blanditiis 48,2025-01-15,,2025-03-15,76.84,Deleted
1462,324,Roupas,Item Odit 35,2025-10-16,,2025-11-10,109.08,Deleted
1463,355,Livros,Item Quas 8,2025-12-06,2025-12-09,,147.5,Sold
1464,239,Brinquedos,Item Corporis 54,2025-08-12,2025-10-06,,93.89,Sold
1465,113,Roupas,Item Alias 78,2025-02-09,,,86.83,Active
1466,464,Móveis,Item Ab 74,2025-04-11,,2025-06-29,485.37,Deleted
1467,211,Livros,Item Sequi 63,2025-05-03,2025-05-09,,432.48,Sold
1468,243,Brinquedos,Item Tenetur 36,2025-07-11,2025-08-18,,17.11,Sold
1469,377,Móveis,Item Ducimus 32,2025-11-12,,,170.38,Active
1470,457,Livros,Item Laudantium 20,2025-10-23,,2025-11-21,457.74,Deleted
1471,23,Eletrônicos,Item Porro 61,2025-01-16,2025-02-12,,369.4,Sold
1472,218,Livros,Item Sunt 51,2025-11-18,,2025-11-23,244.84,Deleted
1473,232,Brinquedos,Item Id 31,2025-10-22,,2025-11-04,50.71,Deleted
1474,375,Brinquedos,Item Sunt 28,2025-01-09,2025-02-23,,75.03,Sold
1475,123,Esportes,Item Sed 12,2025-06-13,,,17.81,Active
1476,83,Esportes,Item Amet 59,2025-03-31,,2025-05-10,430.38,Deleted
1477,13,Brinquedos,Item Corporis 60,2025-10-05,,2025-12-19,388.2,Deleted
1478,95,Roupas,Item Harum 81,2025-11-20,,2026-01-11,237.5,Deleted
1479,441,Esportes,Item Quo 10,2025-06-25,,2025-06-26,198.59,Deleted
1480,272,Eletrônicos,Item Modi 38,2025-12-22,,2026-02-03,218.69,Deleted
1481,358,Livros,Item Enim 70,2025-02-28,,,291.86,Active
1482,351,Eletrônicos,Item Inventore 80,2025-06-12,2025-08-02,,441.62,Sold
1483,264,Esportes,Item Incidunt 47,2025-04-05,,2025-04-13,445.11,Deleted
1484,188,Brinquedos,Item Delectus 80,2025-03-14,2025-04-08,,30.03,Sold
1485,90,Esportes,Item Perspiciatis 72,2025-10-06,,,355.39,Active
1486,71,Roupas,Item Quidem 31,2025-06-17,,2025-07-14,274.42,Deleted
1487,378,Livros,Item Repellat 90,2025-01-23,,2025-03-26,112.8,Deleted
1488,165,Roupas,Item Optio 35,2025-12-20,,2026-01-18,256.75,Deleted
1489,142,Eletrônicos,Item Accusamus 9,2025-09-07,,,192.68,Active
1490,249,Livros,Item Occaecati 68,2025-06-25,,,416.48,Active
1491,364,Livros,Item Placeat 87,2025-02-18,,,414.44,Active
1492,232,Livros,Item Ipsum 48,2025-08-29,,,401.95,Active
1493,97,Brinquedos,Item Officiis 12,2025-07-23,,2025-08-01,49.28,Deleted
1494,491,Eletrônicos,Item Velit 14,2025-03-05,2025-03-24,,90.74,Sold
1495,76,Brinquedos,Item Excepturi 20,2025-10-22,2025-12-06,,438.75,Sold
1496,12,Roupas,Item Vero 54,2025-04-10,,2025-06-30,485.09,Deleted
1497,243,Roupas,Item Omnis 54,2025-08-06,,2025-08-23,227.49,Deleted
1498,150,Móveis,Item Assumenda 9,2025-09-15,,2025-09-18,20.8,Deleted
1499,486,Livros,Item Expedita 83,2025-02-16,2025-04-11,,174.58,Sold
1500,336,Esportes,Item Itaque 42,2025-11-04,,2025-12-18,248.21,Deleted
1501,272,Livros,Item Molestias 57,2025-12-20,,2026-03-20,234.42,Deleted
1502,460,Roupas,Item Et 22,2025-05-01,,2025-05-18,396.74,Deleted
1503,191,Roupas,Item Sint 99,2025-06-06,2025-07-07,,424.3,Sold
1504,146,Brinquedos,Item Veritatis 22,2025-08-26,2025-09-18,,313.13,Sold
1505,275,Roupas,Item Qui 24,2025-02-09,2025-03-27,,486.87,Sold
1506,464,Esportes,Item Perferendis 20,2025-03-12,,2025-06-09,89.01,Deleted
1507,163,Livros,Item Quis 17,2025-04-19,2025-04-22,,226.04,Sold
1508,95,Móveis,Item Dignissimos 72,2025-02-17,,,356.5,Active
1509,177,Móveis,Item Mollitia 48,2025-10-21,,2025-12-01,229.73,Deleted
1510,155,Eletrônicos,Item Repellendus 4,2025-02-09,2025-03-16,,208.24,Sold
1511,394,Móveis,Item Numquam 59,2025-03-08,,,464.63,Active
1512,497,Esportes,Item Quia 70,2025-03-23,2025-03-24,,488.04,Sold
1513,332,Esportes,Item Expedita 38,2025-12-04,,,242.22,Active
1514,497,Livros,Item Quisquam 86,2025-10-08,,,82.07,Active
1515,174,Esportes,Item Ducimus 15,2025-04-10,,2025-06-06,368.5,Deleted
1516,348,Livros,Item Omnis 15,2025-04-28,2025-05-07,,160.96,Sold
1517,317,Móveis,Item Quibusdam 58,2025-05-02,,,185.12,Active
1518,29,Livros,Item Asperiores 83,2025-10-28,,,105.62,Active
1519,401,Roupas,Item Voluptas 26,2025-05-29,,2025-06-27,21.05,Deleted
1520,347,Esportes,Item Atque 12,2025-04-27,,2025-06-24,488.16,Deleted
1521,100,Brinquedos,Item Aliquam 41,2025-11-30,,,305.55,Active
1522,466,Esportes,Item Deserunt 47,2025-11-21,,2025-11-29,204.8,Deleted
1523,190,Brinquedos,Item Reiciendis 48,2025-11-19,,2026-01-13,15.97,Deleted
1524,180,Roupas,Item Enim 58,2025-02-28,,,438.41,Active
1525,373,Brinquedos,Item Nihil 95,2025-08-24,2025-09-07,,496.37,Sold
1526,148,Móveis,Item Velit 94,2025-10-16,,,485.48,Active
1527,374,Brinquedos,Item Quas 18,2025-08-29,,,419.4,Active
1528,74,Móveis,Item Aliquid 39,2025-05-10,,2025-05-22,242.56,Deleted
1529,34,Livros,Item Non 97,2025-09-27,,2025-11-09,194.13,Deleted
1530,328,Roupas,Item Suscipit 54,2025-08-28,2025-09-24,,95.7,Sold
1531,364,Livros,Item Deserunt 97,2025-06-13,,,458.29,Active
1532,427,Brinquedos,Item Officia 38,2025-10-30,2025-11-11,,281.39,Sold
1533,424,Roupas,Item Nostrum 75,2025-01-15,2025-03-09,,158.92,Sold
1534,115,Eletrônicos,Item Illo 1,2025-06-14,,2025-08-13,85.47,Deleted
1535,490,Esportes,Item Itaque 82,2025-12-01,,,241.55,Active
1536,458,Roupas,Item Laudantium 54,2025-10-04,,2025-12-29,97.89,Deleted
1537,126,Eletrônicos,Item Molestias 16,2025-06-22,,2025-09-13,384.71,Deleted
1538,497,Eletrônicos,Item Nihil 77,2025-01-16,,,375.33,Active
1539,290,Brinquedos,Item Ullam 34,2025-06-16,,2025-08-17,317.72,Deleted
1540,499,Esportes,Item Quasi 16,2025-01-18,,,192.87,Active
1541,9,Roupas,Item Deserunt 21,2025-04-18,,2025-07-01,295.01,Deleted
1542,237,Esportes,Item Quia 18,2025-11-01,2025-11-22,,185.12,Sold
1543,185,Brinquedos,Item Eligendi 82,2025-05-01,2025-05-19,,456.93,Sold
1544,25,Roupas,Item In 38,2025-03-15,,,269.51,Active
1545,100,Esportes,Item Mollitia 24,2025-06-10,2025-07-13,,384.7,Sold
1546,279,Roupas,Item Ea 41,2025-12-02,,2025-12-24,415.14,Deleted
1547,139,Esportes,Item Eius 90,2025-02-25,,2025-04-05,347.29,Deleted
1548,297,Roupas,Item Eligendi 19,2025-05-26,2025-06-30,,16.32,Sold
1549,191,Brinquedos,Item Modi 53,2025-05-25,,2025-07-01,176.75,Deleted
1550,112,Móveis,Item Qui 65,2025-01-24,2025-01-31,,118.35,Sold
1551,460,Livros,Item Reiciendis 79,2025-10-21,2025-12-11,,347.93,Sold
1552,365,Livros,Item Quas 90,2025-06-26,,2025-09-03,380.59,Deleted
1553,236,Eletrônicos,Item Possimus 15,2025-01-22,2025-02-18,,411.23,Sold
1554,179,Roupas,Item Doloremque 89,2025-03-19,2025-04-19,,187.66,Sold
1555,456,Livros,Item Modi 67,2025-07-16,,,384.16,Active
1556,89,Esportes,Item Vitae 39,2025-07-01,,,24.09,Active
1557,66,Esportes,Item Vero 19,2025-07-26,2025-08-10,,347.14,Sold
1558,65,Móveis,Item Inventore 17,2025-11-26,,,490.74,Active
1559,354,Eletrônicos,Item Velit 10,2025-11-15,,,19.22,Active
1560,388,Brinquedos,Item Eaque 6,2025-07-11,,,106.21,Active
1561,338,Livros,Item Sunt 76,2025-07-13,2025-09-02,,39.04,Sold
1562,130,Eletrônicos,Item Illo 9,2025-09-15,2025-11-13,,157.81,Sold
1563,50,Eletrônicos,Item Eveniet 78,2025-03-03,2025-04-21,,110.65,Sold
1564,15,Eletrônicos,Item Animi 19,2025-12-20,2025-12-23,,424.47,Sold
1565,486,Livros,Item Facilis 45,2025-05-31,,,182.58,Active
1566,124,Livros,Item Dolorem 73,2025-12-21,,2026-03-10,43.49,Deleted
1567,271,Móveis,Item Dignissimos 92,2025-09-27,,2025-09-29,103.86,Deleted
1568,88,Livros,Item Ea 1,2025-02-04,,,487.05,Active
1569,110,Livros,Item Delectus 91,2025-03-31,2025-05-30,,242.61,Sold
1570,95,Brinquedos,Item Repudiandae 87,2025-09-23,,2025-12-08,479.3,Deleted
1571,182,Brinquedos,Item Corrupti 55,2025-10-09,2025-12-02,,114.99,Sold
1572,58,Roupas,Item Ea 16,2025-11-18,2025-12-15,,238.29,Sold
1573,254,Roupas,Item Iusto 91,2025-01-16,,2025-02-03,151.25,Deleted
1574,43,Roupas,Item Magni 64,2025-06-05,,2025-06-11,66.7,Deleted
1575,234,Livros,Item Dicta 95,2025-07-08,,,162.88,Active
1576,116,Livros,Item Aperiam 53,2025-12-10,,,152.39,Active
1577,97,Eletrônicos,Item Error 61,2025-07-13,,,470.15,Active
1578,92,Eletrônicos,Item Possimus 87,2025-09-19,,,250.91,Active
1579,225,Livros,Item Molestias 85,2025-09-08,2025-10-04,,341.49,Sold
1580,203,Brinquedos,Item Magnam 89,2025-03-26,2025-04-05,,299.37,Sold
1581,474,Móveis,Item Quaerat 9,2025-08-01,2025-09-18,,188.22,Sold
1582,103,Livros,Item Sapiente 52,2024-12-24,2025-01-15,,70.15,Sold
1583,372,Brinquedos,Item Veniam 36,2025-07-04,,,384.76,Active
1584,140,Esportes,Item Provident 52,2025-08-04,,2025-10-19,184.49,Deleted
1585,487,Brinquedos,Item Cupiditate 63,2025-08-22,,2025-11-08,260.59,Deleted
1586,233,Eletrônicos,Item Aliquam 16,2025-01-06,2025-02-25,,132.84,Sold
1587,119,Esportes,Item Fuga 18,2025-07-21,,,24.56,Active
1588,426,Eletrônicos,Item Inventore 64,2025-04-23,,2025-04-30,342.27,Deleted
1589,310,Esportes,Item Voluptatum 42,2024-12-22,2025-01-16,,84.84,Sold
1590,50,Eletrônicos,Item Placeat 85,2025-11-16,,2026-02-04,378.29,Deleted
1591,406,Brinquedos,Item Nesciunt 26,2025-07-29,,,153.85,Active
1592,252,Livros,Item Maiores 34,2025-10-31,,,275.79,Active
1593,10,Eletrônicos,Item Delectus 56,2024-12-30,,2025-03-10,441.26,Deleted
1594,231,Roupas,Item Quibusdam 49,2025-05-31,2025-06-25,,226.85,Sold
1595,91,Livros,Item At 85,2025-11-09,2025-11-12,,431.58,Sold
1596,453,Esportes,Item Ullam 22,2025-06-30,,,250.83,Active
1597,367,Brinquedos,Item Adipisci 63,2025-06-22,2025-07-12,,384.37,Sold
1598,252,Esportes,Item Labore 71,2025-03-26,,2025-06-21,345.83,Deleted
1599,244,Livros,Item Facilis 21,2024-12-25,,2025-02-24,258.28,Deleted
1600,135,Brinquedos,Item Soluta 76,2025-10-18,,,485.73,Active
1601,181,Roupas,Item Quam 42,2025-03-15,,2025-06-10,40.1,Deleted
1602,66,Roupas,Item Modi 45,2024-12-23,,2024-12-29,406.68,Deleted
1603,392,Esportes,Item Labore 44,2025-06-18,,2025-06-22,196.48,Deleted
1604,177,Roupas,Item Aspernatur 53,2025-09-11,,,182.12,Active
1605,127,Móveis,Item Quis 83,2025-09-06,,2025-10-08,162.93,Deleted
1606,353,Eletrônicos,Item Sapiente 40,2025-02-07,2025-04-07,,66.09,Sold
1607,276,Roupas,Item Consectetur 5,2025-04-16,2025-04-18,,235.85,Sold
1608,291,Livros,Item Inventore 54,2025-05-08,,,140.64,Active
1609,302,Eletrônicos,Item Quas 41,2025-04-11,,2025-06-11,195.09,Deleted
1610,166,Livros,Item Labore 13,2025-01-13,,,406.08,Active
1611,173,Brinquedos,Item Magnam 65,2025-12-21,2025-12-23,,407.61,Sold
1612,86,Livros,Item Quas 39,2025-06-22,,2025-08-05,188.03,Deleted
1613,104,Brinquedos,Item Magnam 82,2025-05-17,,,425.19,Active
1614,436,Livros,Item Voluptas 28,2025-05-05,2025-06-28,,150.8,Sold
1615,294,Brinquedos,Item Cum 29,2025-08-08,2025-08-28,,316.04,Sold
1616,433,Livros,Item A 13,2025-02-01,2025-03-19,,300.01,Sold
1617,35,Livros,Item Vel 68,2025-11-17,,,242.88,Active
1618,408,Eletrônicos,Item Non 84,2025-04-13,2025-05-06,,413.63,Sold
1619,222,Esportes,Item Assumenda 70,2025-02-14,,2025-03-25,163.54,Deleted
1620,206,Roupas,Item Excepturi 80,2025-01-09,,,262.53,Active
1621,93,Eletrônicos,Item Et 81,2025-12-11,,2026-02-20,354.63,Deleted
1622,256,Móveis,Item Quod 85,2025-06-25,2025-08-01,,481.44,Sold
1623,138,Esportes,Item Hic 69,2025-05-26,,2025-07-25,406.38,Deleted
1624,479,Livros,Item Eos 94,2025-11-25,,,317.11,Active
1625,187,Brinquedos,Item Nostrum 19,2025-09-11,,2025-10-07,127.78,Deleted
1626,392,Roupas,Item Reiciendis 56,2025-07-04,,2025-09-30,211.03,Deleted
1627,105,Brinquedos,Item Laboriosam 35,2025-07-25,2025-09-04,,413.62,Sold
1628,132,Esportes,Item Totam 77,2025-10-29,,2025-11-19,125.7,Deleted
1629,77,Móveis,Item Libero 4,2025-04-24,2025-05-02,,130.34,Sold
1630,238,Brinquedos,Item Distinctio 72,2025-05-19,,,495.73,Active
1631,332,Eletrônicos,Item Amet 26,2025-05-01,,,88.09,Active
1632,133,Roupas,Item Eius 85,2025-05-10,2025-05-12,,279.85,Sold
1633,494,Esportes,Item Culpa 63,2025-05-25,,2025-05-31,393.29,Deleted
1634,460,Eletrônicos,Item Aut 41,2025-08-26,2025-10-21,,304.78,Sold
1635,490,Brinquedos,Item Quidem 47,2025-08-03,2025-09-30,,339.12,Sold
1636,483,Esportes,Item Provident 18,2025-05-19,2025-06-14,,125.66,Sold
1637,478,Eletrônicos,Item Placeat 67,2025-05-22,,2025-07-26,335.47,Deleted
1638,129,Brinquedos,Item A 12,2025-01-24,,2025-04-02,126.66,Deleted
1639,414,Roupas,Item Quibusdam 43,2025-07-15,2025-09-03,,417.84,Sold
1640,413,Esportes,Item Consequatur 96,2025-01-21,,2025-03-12,125.61,Deleted
1641,112,Móveis,Item Odio 14,2025-01-05,,,95.83,Active
1642,226,Brinquedos,Item Ad 33,2025-09-20,,,432.82,Active
1643,274,Roupas,Item Illum 90,2025-04-29,2025-05-31,,474.87,Sold
1644,280,Brinquedos,Item Voluptatibus 61,2025-11-08,,,344.54,Active
1645,451,Móveis,Item Molestias 47,2025-05-06,,,242.86,Active
1646,421,Roupas,Item Asperiores 3,2025-08-26,,,326.24,Active
1647,431,Esportes,Item Laborum 85,2024-12-30,,2025-01-04,401.48,Deleted
1648,470,Esportes,Item Voluptate 31,2025-10-10,2025-11-24,,133.96,Sold
1649,159,Esportes,Item Occaecati 90,2025-10-21,,,187.8,Active
1650,274,Móveis,Item Nam 57,2025-11-13,,2025-11-29,200.35,Deleted
1651,475,Roupas,Item Optio 39,2025-08-30,,,54.22,Active
1652,108,Móveis,Item Fuga 57,2025-11-17,2025-12-07,,319.36,Sold
1653,405,Eletrônicos,Item Voluptatum 36,2025-11-16,,2026-01-08,434.56,Deleted
1654,242,Esportes,Item Dolor 53,2024-12-25,,,463.98,Active
1655,368,Brinquedos,Item Omnis 13,2025-06-04,,,413.96,Active
1656,260,Eletrônicos,Item Rem 46,2025-12-14,,2026-01-17,216.23,Deleted
1657,378,Roupas,Item Alias 59,2025-07-05,,2025-09-14,350.65,Deleted
1658,329,Móveis,Item Laudantium 81,2025-09-28,2025-11-09,,227.27,Sold
1659,2,Brinquedos,Item Libero 26,2025-07-07,,2025-07-25,317.87,Deleted
1660,295,Eletrônicos,Item Repellat 15,2025-07-18,,,87.33,Active
1661,391,Móveis,Item Esse 77,2025-01-02,,2025-03-27,346.02,Deleted
1662,232,Brinquedos,Item Autem 95,2025-09-15,,,75.42,Active
1663,304,Roupas,Item Fuga 37,2025-03-30,2025-05-13,,107.35,Sold
1664,189,Móveis,Item Excepturi 51,2025-02-23,,,439.43,Active
1665,11,Eletrônicos,Item Laboriosam 72,2025-11-18,,2025-12-17,327.08,Deleted
1666,465,Eletrônicos,Item Doloribus 60,2025-06-17,,2025-07-17,107.15,Deleted
1667,26,Brinquedos,Item Saepe 80,2025-03-08,,2025-03-30,220.16,Deleted
1668,77,Eletrônicos,Item Aut 48,2025-02-04,,,93.36,Active
1669,8,Esportes,Item Beatae 68,2025-11-03,,2025-11-19,223.23,Deleted
1670,424,Esportes,Item Modi 64,2025-03-18,,,68.07,Active
1671,98,Roupas,Item Quasi 37,2025-12-06,,2026-01-02,375.76,Deleted
1672,67,Brinquedos,Item Cum 27,2025-01-06,,,304.04,Active
1673,373,Esportes,Item Voluptatum 25,2025-06-25,,,214.98,Active
1674,406,Móveis,Item Pariatur 4,2025-03-20,,,152.19,Active
1675,121,Livros,Item Nemo 58,2025-10-02,,,454.59,Active
1676,299,Esportes,Item Velit 83,2025-05-11,,,234.5,Active
1677,69,Roupas,Item Commodi 89,2025-07-29,2025-08-29,,204.8,Sold
1678,197,Esportes,Item Dolores 55,2025-05-15,2025-06-30,,370.69,Sold
1679,38,Eletrônicos,Item Officiis 72,2025-05-27,,,38.79,Active
1680,477,Móveis,Item Aut 61,2025-11-25,,,455.03,Active
1681,496,Livros,Item Voluptatum 91,2025-05-24,,2025-08-18,376.64,Deleted
1682,130,Livros,Item Amet 80,2025-01-22,2025-01-23,,196.66,Sold
1683,344,Roupas,Item Aliquam 17,2025-10-25,,,484.35,Active
1684,298,Móveis,Item Provident 34,2025-04-23,,2025-04-29,93.23,Deleted
1685,477,Roupas,Item Ipsa 60,2025-08-09,,,74.64,Active
1686,364,Livros,Item Error 56,2025-07-23,,,79.48,Active
1687,23,Móveis,Item Inventore 64,2025-01-19,2025-02-09,,437.12,Sold
1688,383,Roupas,Item Soluta 56,2025-09-07,,,148.63,Active
1689,314,Roupas,Item Soluta 67,2025-04-09,,,163.38,Active
1690,378,Brinquedos,Item Hic 98,2025-11-07,2025-11-28,,475.52,Sold
1691,326,Brinquedos,Item Molestias 7,2025-11-17,,2026-02-10,102.57,Deleted
1692,94,Eletrônicos,Item Illo 61,2025-03-03,2025-03-18,,137.51,Sold
1693,224,Eletrônicos,Item Eius 64,2025-12-15,,2026-02-13,29.99,Deleted
1694,364,Livros,Item Veniam 63,2025-07-21,,,234.3,Active
1695,64,Roupas,Item Nesciunt 12,2025-12-21,2025-12-23,,109.83,Sold
1696,93,Móveis,Item Earum 96,2025-01-14,,,259.28,Active
1697,289,Esportes,Item Deleniti 75,2025-01-24,,,114.07,Active
1698,393,Livros,Item Unde 24,2025-04-30,2025-06-03,,214.05,Sold
1699,394,Brinquedos,Item Officiis 87,2025-08-04,2025-08-20,,56.21,Sold
1700,14,Roupas,Item Accusantium 88,2025-10-04,,,490.85,Active
1701,192,Livros,Item Sequi 14,2025-01-19,2025-02-14,,420.12,Sold
1702,42,Brinquedos,Item Molestias 91,2025-07-22,2025-07-24,,333.17,Sold
1703,322,Roupas,Item Deserunt 77,2025-04-17,,,332.42,Active
1704,497,Eletrônicos,Item Labore 84,2025-06-19,,,314.96,Active
1705,167,Esportes,Item Et 94,2025-03-24,,,454.37,Active
1706,109,Eletrônicos,Item Voluptas 83,2025-06-27,,2025-07-14,148.65,Deleted
1707,37,Livros,Item Totam 78,2025-11-02,2025-12-20,,196.88,Sold
1708,131,Móveis,Item Provident 31,2025-11-05,,,482.87,Active
1709,46,Eletrônicos,Item Optio 27,2025-09-05,,,89.84,Active
1710,146,Esportes,Item Pariatur 97,2025-03-05,,,477.67,Active
1711,153,Brinquedos,Item Reiciendis 56,2025-03-18,2025-03-26,,370.59,Sold
1712,463,Esportes,Item Expedita 78,2025-09-11,,,74.33,Active
1713,427,Roupas,Item Maxime 66,2025-10-14,,2025-10-27,107.94,Deleted
1714,454,Brinquedos,Item Consectetur 61,2025-03-10,,,141.55,Active
1715,47,Brinquedos,Item Ipsam 48,2025-12-01,,2026-01-25,310.8,Deleted
1716,323,Brinquedos,Item Modi 12,2025-12-06,,,29.81,Active
1717,499,Brinquedos,Item Accusamus 87,2025-06-14,,,119.87,Active
1718,477,Brinquedos,Item Harum 68,2025-07-27,,2025-08-16,318.48,Deleted
1719,149,Brinquedos,Item Nam 56,2025-11-12,,2025-11-23,48.8,Deleted
1720,154,Móveis,Item Sit 17,2025-07-17,,,345.31,Active
1721,431,Móveis,Item Voluptas 67,2025-10-15,,,219.59,Active
1722,283,Eletrônicos,Item Eveniet 6,2025-09-19,,2025-09-26,261.57,Deleted
1723,212,Eletrônicos,Item Vitae 60,2025-09-08,,2025-11-02,333.82,Deleted
1724,182,Roupas,Item Similique 75,2025-09-08,,2025-10-11,50.07,Deleted
1725,59,Esportes,Item Tempora 85,2025-07-27,,2025-07-30,236.81,Deleted
1726,202,Eletrônicos,Item Laudantium 11,2025-06-30,2025-08-23,,213.96,Sold
1727,161,Livros,Item Totam 93,2025-12-17,,2026-01-25,232.95,Deleted
1728,320,Roupas,Item Ducimus 44,2025-11-01,,2025-12-29,483.69,Deleted
1729,95,Eletrônicos,Item Vero 96,2025-11-11,2025-11-25,,491.27,Sold
1730,447,Esportes,Item Quod 14,2025-07-27,,,222.56,Active
1731,203,Eletrônicos,Item Et 2,2025-06-08,2025-06-09,,94.15,Sold
1732,236,Esportes,Item Facilis 52,2025-10-14,,,435.7,Active
1733,372,Brinquedos,Item Praesentium 39,2025-01-25,,2025-04-13,313.06,Deleted
1734,354,Esportes,Item Eos 89,2025-02-24,,2025-04-12,340.8,Deleted
1735,45,Móveis,Item Sit 18,2025-03-21,,,16.8,Active
1736,9,Esportes,Item Nobis 25,2025-03-02,2025-04-24,,430.92,Sold
1737,333,Móveis,Item Voluptatum 56,2025-12-21,2025-12-23,,422.62,Sold
1738,45,Roupas,Item Nulla 99,2025-08-25,,2025-09-19,237.08,Deleted
1739,217,Eletrônicos,Item Eaque 15,2025-11-01,,,91.39,Active
