search_id,user_id,search_query,search_date
3470,213,monitor,2025-02-18
3471,194,bola,2024-12-26
3472,432,camisa,2025-08-04
3473,419,livro bi,2025-01-05
3474,130,cadeira gamer,2025-02-21
3475,6,monitor,2025-08-05
3476,22,livro bi,2025-04-11
3477,66,camisa,2025-06-25
3478,37,sofá,2025-06-26
3479,60,mesa,2025-03-02
3480,462,livro bi,2025-05-19
3481,35,mesa,2025-09-13
3482,275,ps5,2025-08-17
3483,86,bola,2025-12-02
3484,490,monitor,2025-04-03
3485,146,tênis,2025-01-09
3486,147,bola,2025-09-30
3487,439,cadeira gamer,2025-06-07
3488,134,sofá,2025-01-31
3489,390,sofá,2025-08-24
3490,203,camisa,2025-07-14
3491,487,sofá,2025-07-12
3492,285,livro bi,2025-11-01
3493,103,mesa,2025-11-04
3494,266,iphone,2025-11-20
3495,241,livro bi,2025-05-07
3496,56,sofá,2025-06-25
3497,118,iphone,2025-01-18
3498,427,monitor,2025-08-31
3499,95,sofá,2025-03-26
3500,391,sofá,2024-12-29
3501,124,monitor,2025-12-16
3502,316,ps5,2025-09-17
3503,225,mesa,2025-10-05
3504,227,cadeira gamer,2025-11-03
3505,394,iphone,2025-11-27
3506,340,tênis,2025-04-19
3507,393,camisa,2025-06-13
3508,394,camisa,2025-03-13
3509,372,ps5,2025-08-01
3510,23,cadeira gamer,2024-12-25
3511,8,mesa,2025-08-24
3512,175,bola,2025-01-30
3513,472,mesa,2025-02-05
3514,180,livro bi,2025-08-20
3515,103,iphone,2025-12-03
3516,201,monitor,2025-07-19
3517,79,bola,2025-08-23
3518,259,sofá,2025-12-09
3519,116,mesa,2025-11-14
3520,322,camisa,2025-09-28
3521,172,livro bi,2025-05-03
3522,13,livro bi,2025-02-04
3523,36,camisa,2025-05-03
3524,309,tênis,2025-05-16
3525,148,tênis,2025-09-25
3526,83,mesa,2025-05-21
3527,281,ps5,2025-03-04
3528,30,sofá,2025-08-30
3529,351,sofá,2025-02-13
3530,210,tênis,2025-04-03
3531,274,iphone,2025-03-19
3532,317,mesa,2025-10-12
3533,371,ps5,2025-10-03
3534,190,iphone,2025-05-05
3535,74,sofá,2025-01-18
3536,351,camisa,2025-01-27
3537,4,monitor,2025-11-03
3538,2,cadeira gamer,2025-03-09
3539,30,monitor,2025-08-16
3540,394,cadeira gamer,2025-08-04
3541,62,camisa,2025-11-09
3542,391,iphone,2024-12-27
3543,289,tênis,2025-01-27
3544,38,iphone,2025-05-17
3545,333,livro bi,2025-08-15
3546,480,cadeira gamer,2025-08-13
3547,331,monitor,2025-12-03
3548,145,cadeira gamer,2025-11-30
3549,199,livro bi,2025-08-03
3550,467,camisa,2024-12-23
3551,350,livro bi,2025-02-21
3552,314,bola,2025-01-04
3553,177,livro bi,2025-06-29
3554,246,mesa,2024-12-24
3555,233,tênis,2025-07-20
3556,451,ps5,2025-05-08
3557,115,mesa,2025-05-23
3558,147,mesa,2025-02-21
3559,494,monitor,2025-01-08
3560,132,mesa,2025-05-30
3561,189,iphone,2025-11-01
3562,222,bola,2025-05-01
3563,74,iphone,2025-02-26
3564,236,monitor,2025-09-04
3565,364,tênis,2025-08-15
3566,437,camisa,2025-05-27
3567,206,mesa,2025-02-11
3568,431,ps5,2025-11-05
3569,107,monitor,2025-09-22
3570,216,monitor,2025-07-06
3571,236,livro bi,2025-08-06
3572,228,monitor,2025-06-02
3573,238,ps5,2025-02-25
3574,173,ps5,2025-07-18
3575,341,monitor,2025-11-05
3576,69,tênis,2025-08-17
3577,106,camisa,2025-06-09
3578,112,camisa,2025-03-10
3579,292,camisa,2025-10-21
3580,486,cadeira gamer,2025-06-19
3581,187,livro bi,2025-06-24
3582,281,monitor,2025-07-27
3583,192,bola,2025-03-03
3584,110,monitor,2025-08-01
3585,73,livro bi,2025-11-23
3586,56,tênis,2025-11-08
3587,334,livro bi,2025-01-18
3588,154,cadeira gamer,2025-01-05
3589,212,iphone,2025-09-28
3590,103,camisa,2025-12-02
3591,173,tênis,2025-07-28
3592,456,mesa,2025-01-28
3593,338,monitor,2025-08-07
3594,480,tênis,2025-03-06
3595,222,mesa,2025-04-05
3596,483,livro bi,2025-09-16
3597,13,camisa,2025-08-14
3598,198,cadeira gamer,2025-09-30
3599,342,mesa,2025-05-25
3600,140,cadeira gamer,2025-04-01
3601,394,mesa,2025-01-26
3602,329,monitor,2025-09-24
3603,295,camisa,2025-04-11
3604,78,monitor,2025-08-22
3605,163,livro bi,2025-10-10
3606,126,mesa,2024-12-30
3607,391,livro bi,2025-11-01
3608,162,cadeira gamer,2025-02-12
3609,478,cadeira gamer,2025-09-02
3610,272,iphone,2025-05-22
3611,347,sofá,2025-10-22
3612,403,sofá,2025-10-22
3613,44,iphone,2025-03-14
3614,5,iphone,2025-10-29
3615,170,sofá,2025-07-13
3616,161,ps5,2025-11-22
3617,104,mesa,2025-01-24
3618,491,camisa,2025-04-03
3619,158,sofá,2025-11-05
3620,186,cadeira gamer,2025-08-04
3621,466,ps5,2025-11-21
3622,299,livro bi,2025-01-25
3623,244,ps5,2025-05-14
3624,361,mesa,2025-07-24
3625,149,bola,2025-04-17
3626,52,tênis,2025-04-16
3627,82,mesa,2025-01-07
3628,84,monitor,2024-12-27
3629,61,tênis,2025-01-02
3630,467,cadeira gamer,2025-12-11
3631,210,mesa,2025-07-06
3632,288,tênis,2025-03-16
3633,322,livro bi,2025-01-21
3634,359,bola,2025-08-03
3635,354,camisa,2025-05-08
3636,500,sofá,2025-07-08
3637,340,mesa,2025-07-20
3638,466,livro bi,2025-04-22
3639,50,iphone,2025-11-26
3640,70,monitor,2025-03-23
3641,243,monitor,2025-06-24
3642,245,mesa,2025-11-24
3643,393,iphone,2025-10-11
3644,301,ps5,2025-04-17
3645,477,livro bi,2025-03-25
3646,300,cadeira gamer,2025-10-26
3647,94,livro bi,2025-04-10
3648,458,iphone,2025-10-10
3649,497,livro bi,2025-07-15
3650,485,cadeira gamer,2025-03-12
3651,177,ps5,2025-07-30
3652,44,ps5,2025-04-16
3653,36,mesa,2025-10-27
3654,70,cadeira gamer,2025-08-05
3655,154,monitor,2025-12-03
3656,470,mesa,2025-04-07
3657,57,camisa,2024-12-26
3658,493,ps5,2025-06-27
3659,150,sofá,2025-03-11
3660,182,cadeira gamer,2025-12-20
3661,410,livro bi,2025-09-18
3662,9,cadeira gamer,2025-01-21
3663,457,cadeira gamer,2025-10-02
3664,214,mesa,2025-05-08
3665,187,bola,2025-02-28
3666,99,tênis,2025-05-20
3667,144,tênis,2025-07-04
3668,463,iphone,2025-11-18
3669,251,ps5,2025-06-08
3670,464,mesa,2025-07-31
3671,27,camisa,2025-11-04
3672,359,bola,2025-02-23
3673,135,livro bi,2025-12-22
3674,222,ps5,2025-01-29
3675,21,bola,2025-04-15
3676,384,livro bi,2025-11-12
3677,338,sofá,2025-06-27
3678,171,tênis,2025-04-22
3679,17,mesa,2025-07-10
3680,447,cadeira gamer,2025-11-02
3681,6,cadeira gamer,2025-09-07
3682,10,bola,2025-10-14
3683,195,camisa,2025-10-26
3684,464,livro bi,2025-05-29
3685,195,monitor,2025-03-01
3686,19,bola,2024-12-22
3687,357,monitor,2025-11-02
3688,172,ps5,2025-05-28
3689,412,tênis,2025-05-17
3690,438,monitor,2025-01-06
3691,209,ps5,2025-10-07
3692,68,ps5,2025-02-25
3693,369,bola,2025-10-27
3694,283,camisa,2025-07-29
3695,251,bola,2024-12-31
3696,137,sofá,2025-03-26
3697,468,livro bi,2025-10-08
3698,471,sofá,2025-11-06
3699,413,ps5,2025-01-05
3700,442,tênis,2025-09-28
3701,459,sofá,2025-06-23
3702,12,mesa,2024-12-31
3703,413,sofá,2025-06-23
3704,125,sofá,2025-10-20
3705,91,ps5,2025-05-16
3706,34,mesa,2025-09-09
3707,293,camisa,2025-04-08
3708,399,sofá,2025-03-07
3709,443,sofá,2025-01-11
3710,5,iphone,2025-03-29
3711,378,ps5,2025-09-18
3712,446,cadeira gamer,2025-03-06
3713,37,mesa,2025-04-22
3714,299,livro bi,2025-07-25
3715,324,ps5,2025-09-05
3716,403,sofá,2025-11-23
3717,314,sofá,2025-11-01
3718,29,mesa,2025-04-10
3719,103,sofá,2025-10-25
3720,96,sofá,2025-01-11
3721,368,sofá,2025-08-01
3722,2,monitor,2025-04-07
3723,406,camisa,2025-07-10
3724,108,iphone,2025-03-11
3725,368,sofá,2025-04-05
3726,199,ps5,2025-01-11
3727,321,tênis,2025-12-14
3728,99,livro bi,2025-11-03
3729,419,camisa,2025-10-28
3730,363,livro bi,2025-05-26
3731,310,mesa,2025-05-30
3732,241,bola,2025-12-09
3733,375,cadeira gamer,2025-03-09
3734,443,iphone,2025-03-25
3735,227,mesa,2025-05-10
3736,260,iphone,2025-06-22
3737,41,mesa,2025-09-03
3738,499,camisa,2025-12-02
3739,135,mesa,2025-03-28
3740,450,tênis,2025-05-30
3741,295,camisa,2025-05-16
3742,359,sofá,2025-06-20
3743,360,sofá,2025-04-25
3744,97,mesa,2025-01-05
3745,435,ps5,2025-04-19
3746,388,camisa,2025-10-20
3747,84,monitor,2025-08-24
3748,326,cadeira gamer,2025-01-25
3749,152,cadeira gamer,2025-02-16
3750,212,tênis,2025-08-26
3751,328,bola,2025-01-20
3752,112,monitor,2025-01-30
3753,129,ps5,2025-05-29
3754,377,camisa,2025-10-07
3755,272,iphone,2025-03-28
3756,336,bola,2025-12-02
3757,145,mesa,2025-12-10
3758,34,iphone,2025-09-14
3759,33,livro bi,2025-11-06
3760,177,iphone,2025-04-10
3761,318,monitor,2025-04-18
3762,41,livro bi,2025-05-18
3763,7,sofá,2025-01-27
3764,164,cadeira gamer,2025-03-12
3765,395,ps5,2025-01-29
3766,358,cadeira gamer,2025-03-02
3767,348,sofá,2025-11-09
3768,292,bola,2025-12-15
3769,373,ps5,2025-12-21
3770,231,ps5,2025-02-12
3771,381,livro bi,2025-04-21
3772,190,livro bi,2025-05-17
3773,154,livro bi,2025-04-08
3774,161,tênis,2025-04-23
3775,382,camisa,2025-05-27
3776,117,cadeira gamer,2025-05-29
3777,88,iphone,2025-11-22
3778,354,ps5,2025-08-04
3779,210,livro bi,2025-03-06
3780,451,livro bi,2025-10-15
3781,167,monitor,2025-12-16
3782,238,livro bi,2025-02-10
3783,232,mesa,2024-12-31
3784,73,monitor,2025-08-09
3785,215,iphone,2025-03-25
3786,448,mesa,2025-03-03
3787,404,ps5,2025-09-07
3788,196,mesa,2025-05-09
3789,205,ps5,2025-02-18
3790,8,monitor,2025-04-08
3791,406,mesa,2025-05-03
3792,78,cadeira gamer,2025-10-29
3793,485,mesa,2025-06-23
3794,112,sofá,2025-09-15
3795,9,monitor,2025-11-26
3796,242,mesa,2025-12-16
3797,139,ps5,2025-07-28
3798,102,iphone,2025-03-31
3799,255,monitor,2025-05-24
3800,82,bola,2025-08-03
3801,425,tênis,2025-05-15
3802,143,camisa,2025-01-25
3803,98,livro bi,2025-04-28
3804,311,livro bi,2025-08-12
3805,222,monitor,2025-11-09
3806,486,mesa,2025-09-12
3807,250,iphone,2025-07-11
3808,181,sofá,2025-06-15
3809,35,ps5,2025-07-18
3810,362,livro bi,2025-10-16
3811,312,bola,2025-11-14
3812,73,camisa,2025-09-22
3813,266,livro bi,2025-06-14
3814,412,camisa,2025-03-24
3815,214,livro bi,2025-01-14
3816,7,bola,2025-06-09
3817,324,mesa,2025-06-03
3818,174,bola,2025-12-12
3819,351,cadeira gamer,2025-07-14
3820,220,cadeira gamer,2025-07-15
3821,63,cadeira gamer,2025-08-12
3822,67,tênis,2025-07-14
3823,145,ps5,2025-07-11
3824,372,ps5,2025-03-14
3825,414,mesa,2025-10-20
3826,190,cadeira gamer,2025-09-11
3827,497,livro bi,2025-01-12
3828,33,iphone,2025-08-08
3829,229,ps5,2025-12-18
3830,214,camisa,2025-04-26
3831,108,ps5,2024-12-27
3832,353,camisa,2025-04-18
3833,466,ps5,2025-05-07
3834,325,livro bi,2025-01-13
3835,403,bola,2025-04-04
3836,285,ps5,2025-07-23
3837,296,ps5,2025-05-27
3838,358,camisa,2025-05-11
3839,462,mesa,2025-11-13
3840,495,ps5,2025-12-14
3841,401,cadeira gamer,2024-12-23
3842,498,camisa,2025-07-16
3843,363,cadeira gamer,2025-11-05
3844,313,camisa,2025-09-29
3845,417,camisa,2025-01-28
3846,251,cadeira gamer,2025-07-29
3847,241,iphone,2025-12-06
3848,161,tênis,2025-09-30
3849,451,sofá,2025-05-22
3850,197,mesa,2025-01-27
3851,320,ps5,2025-04-12
3852,42,tênis,2025-02-22
3853,252,livro bi,2025-06-09
3854,309,bola,2025-04-30
3855,35,livro bi,2025-08-21
3856,200,camisa,2025-08-10
3857,406,bola,2025-01-22
3858,365,mesa,2025-05-16
3859,187,iphone,2025-10-31
3860,243,camisa,2025-03-24
3861,115,iphone,2025-01-12
3862,168,ps5,2025-12-08
3863,423,cadeira gamer,2025-01-06
3864,248,tênis,2024-12-26
3865,75,bola,2025-11-25
3866,490,ps5,2025-12-19
3867,249,ps5,2025-11-03
3868,310,tênis,2025-07-07
3869,103,camisa,2025-08-05
3870,491,cadeira gamer,2025-11-03
3871,310,sofá,2025-07-29
3872,152,iphone,2025-11-04
3873,377,camisa,2025-11-03
3874,269,tênis,2025-03-14
3875,145,camisa,2025-03-26
3876,405,monitor,2025-09-02
3877,217,iphone,2025-04-18
3878,153,bola,2025-06-06
3879,105,mesa,2025-12-17
3880,152,iphone,2025-03-10
3881,15,monitor,2025-03-26
3882,41,ps5,2025-07-18
3883,239,mesa,2025-08-04
3884,229,monitor,2025-04-26
3885,285,mesa,2025-06-17
3886,305,livro bi,2025-01-14
3887,389,ps5,2025-03-13
3888,56,bola,2025-07-16
3889,234,bola,2025-10-30
3890,102,cadeira gamer,2025-02-04
3891,233,bola,2025-06-11
3892,84,cadeira gamer,2025-08-07
3893,66,ps5,2025-09-11
3894,490,iphone,2025-03-30
3895,64,iphone,2025-02-26
3896,445,ps5,2025-01-14
3897,283,livro bi,2025-11-17
3898,189,mesa,2025-12-19
3899,162,monitor,2025-04-10
3900,282,iphone,2025-01-20
3901,322,monitor,2025-04-22
3902,331,ps5,2025-02-25
3903,203,mesa,2025-08-06
3904,168,cadeira gamer,2025-12-10
3905,429,iphone,2025-04-03
3906,330,bola,2025-10-14
3907,166,cadeira gamer,2025-04-09
3908,388,cadeira gamer,2025-09-11
3909,21,tênis,2025-10-04
3910,29,mesa,2025-01-25
3911,255,sofá,2025-07-03
3912,475,sofá,2025-06-23
3913,72,mesa,2025-03-10
3914,53,tênis,2025-11-30
3915,84,camisa,2025-05-29
3916,48,ps5,2025-08-02
3917,498,ps5,2025-10-16
3918,174,sofá,2025-08-02
3919,212,ps5,2025-04-15
3920,385,sofá,2025-04-12
3921,253,monitor,2025-04-19
3922,280,iphone,2025-09-13
3923,269,monitor,2025-03-31
3924,329,monitor,2025-05-29
3925,356,mesa,2025-02-17
3926,281,sofá,2025-09-13
3927,417,camisa,2025-03-26
3928,230,mesa,2025-04-28
3929,60,bola,2025-06-01
3930,117,camisa,2025-04-22
3931,29,tênis,2025-09-14
3932,13,iphone,2025-09-15
3933,330,camisa,2025-04-19
3934,246,iphone,2025-07-01
3935,22,camisa,2025-12-10
3936,389,camisa,2025-01-21
3937,487,mesa,2025-04-26
3938,489,mesa,2025-04-28
3939,257,ps5,2024-12-23
3940,166,monitor,2024-12-25
3941,388,monitor,2025-03-08
3942,10,tênis,2025-03-11
3943,392,bola,2025-08-30
3944,253,iphone,2025-02-07
3945,343,monitor,2025-02-14
3946,282,sofá,2025-06-16
3947,21,camisa,2025-09-02
3948,302,iphone,2025-04-09
3949,107,camisa,2025-07-24
3950,299,livro bi,2025-12-06
3951,4,ps5,2025-03-30
3952,360,sofá,2025-06-29
3953,298,ps5,2025-08-27
3954,261,mesa,2025-12-12
3955,204,camisa,2025-07-18
3956,78,tênis,2025-11-06
3957,4,cadeira gamer,2025-11-19
3958,145,bola,2025-01-11
3959,285,ps5,2025-09-30
3960,262,monitor,2025-06-03
3961,82,camisa,2025-02-26
3962,387,cadeira gamer,2025-12-20
3963,132,ps5,2025-07-03
3964,101,ps5,2025-05-26
3965,460,bola,2025-04-30
3966,202,sofá,2025-01-06
3967,334,bola,2025-09-16
3968,232,iphone,2025-07-15
3969,229,cadeira gamer,2025-01-29
3970,496,tênis,2025-04-03
3971,395,monitor,2025-01-06
3972,105,mesa,2025-03-11
3973,58,iphone,2025-10-18
3974,199,sofá,2025-10-16
3975,381,camisa,2025-04-16
3976,103,cadeira gamer,2025-06-13
3977,377,bola,2025-08-29
3978,427,camisa,2025-10-18
3979,454,cadeira gamer,2025-01-31
3980,419,bola,2025-04-04
3981,185,livro bi,2025-06-21
3982,28,camisa,2025-01-07
3983,291,bola,2025-10-24
3984,112,tênis,2025-07-11
3985,13,bola,2025-04-07
3986,7,camisa,2025-01-15
3987,425,mesa,2025-12-01
3988,441,ps5,2025-09-06
3989,106,livro bi,2025-01-09
3990,485,monitor,2025-06-18
3991,369,ps5,2025-05-03
3992,235,monitor,2025-11-02
3993,309,mesa,2025-03-17
3994,472,livro bi,2024-12-27
3995,246,tênis,2025-11-08
3996,306,bola,2025-04-16
3997,408,camisa,2025-07-08
3998,40,cadeira gamer,2025-05-02
3999,55,iphone,2025-02-13
4000,437,iphone,2025-11-17
4001,318,iphone,2025-01-27
4002,439,iphone,2025-06-08
4003,485,bola,2025-09-06
4004,477,iphone,2025-01-15
4005,156,livro bi,2025-05-03
4006,196,cadeira gamer,2025-08-21
4007,493,mesa,2025-08-21
4008,50,iphone,2025-03-11
4009,189,camisa,2025-11-11
4010,331,camisa,2025-06-08
4011,498,monitor,2025-06-25
4012,380,ps5,2025-12-19
4013,39,bola,2025-11-21
4014,214,iphone,2025-05-24
4015,153,iphone,2025-09-16
4016,461,sofá,2025-05-30
4017,155,mesa,2025-05-16
4018,135,livro bi,2025-07-17
4019,477,camisa,2025-10-19
4020,62,iphone,2025-02-06
4021,451,livro bi,2025-01-22
4022,90,iphone,2025-06-02
4023,58,sofá,2025-12-01
4024,372,camisa,2025-10-19
4025,234,cadeira gamer,2025-12-22
4026,356,tênis,2025-04-25
4027,140,bola,2025-08-06
4028,12,cadeira gamer,2025-01-09
4029,246,sofá,2025-05-31
4030,375,mesa,2025-03-27
4031,111,sofá,2025-04-08
4032,204,monitor,2025-05-10
4033,16,iphone,2025-06-06
4034,255,monitor,2025-08-14
4035,426,livro bi,2025-10-19
4036,212,mesa,2025-01-21
4037,499,iphone,2025-10-20
4038,296,iphone,2025-10-02
4039,337,sofá,2025-10-14
4040,492,bola,2025-05-06
4041,364,bola,2025-03-20
4042,369,livro bi,2025-06-09
4043,104,bola,2025-03-13
4044,13,bola,2025-12-04
4045,494,camisa,2025-06-23
4046,121,livro bi,2025-06-01
4047,415,iphone,2025-12-08
4048,333,iphone,2025-06-26
4049,448,cadeira gamer,2025-12-19
4050,428,monitor,2025-01-30
4051,287,livro bi,2025-11-11
4052,406,camisa,2025-03-12
4053,367,iphone,2025-03-02
4054,147,ps5,2025-05-28
4055,46,cadeira gamer,2025-08-06
4056,189,livro bi,2025-06-20
4057,421,livro bi,2025-11-25
4058,279,mesa,2025-11-06
4059,192,ps5,2025-09-04
4060,372,tênis,2025-04-18
4061,277,mesa,2025-05-30
4062,165,ps5,2025-12-13
4063,209,mesa,2025-11-22
4064,298,monitor,2025-05-27
4065,191,livro bi,2025-11-26
4066,178,bola,2025-01-30
4067,76,livro bi,2025-06-14
4068,346,tênis,2025-09-13
4069,209,ps5,2025-10-20
4070,493,monitor,2025-03-10
4071,45,cadeira gamer,2025-01-22
4072,130,mesa,2025-01-28
4073,171,ps5,2025-08-27
4074,331,livro bi,2025-01-08
4075,231,tênis,2025-03-04
4076,442,mesa,2025-03-14
4077,456,iphone,2025-05-09
4078,176,tênis,2025-04-24
4079,471,mesa,2025-10-26
4080,307,ps5,2025-09-27
4081,277,mesa,2025-03-24
4082,436,cadeira gamer,2025-08-02
4083,72,camisa,2024-12-28
4084,423,monitor,2025-06-08
4085,42,monitor,2025-10-18
4086,451,sofá,2025-08-12
4087,257,tênis,2025-11-19
4088,22,tênis,2025-01-16
4089,54,cadeira gamer,2025-11-16
4090,3,bola,2025-07-14
4091,479,tênis,2025-12-20
4092,341,mesa,2025-07-28
4093,379,camisa,2025-12-04
4094,351,ps5,2025-02-11
4095,251,sofá,2025-03-04
4096,167,ps5,2025-03-13
4097,281,monitor,2025-02-11
4098,268,monitor,2025-08-25
4099,113,cadeira gamer,2025-09-14
4100,180,monitor,2025-01-25
4101,353,sofá,2025-10-30
4102,116,livro bi,2025-03-25
4103,80,camisa,2025-06-13
4104,367,iphone,2025-04-02
4105,458,tênis,2025-01-13
4106,410,sofá,2024-12-24
4107,254,mesa,2025-12-16
4108,469,sofá,2025-03-14
4109,356,bola,2025-09-26
4110,124,monitor,2025-07-30
4111,156,camisa,2025-08-14
4112,278,sofá,2025-06-22
4113,488,camisa,2025-01-10
4114,13,iphone,2025-05-04
4115,16,bola,2025-04-06
4116,62,camisa,2025-04-11
4117,96,sofá,2024-12-26
4118,35,bola,2025-05-02
4119,232,sofá,2025-12-06
4120,217,ps5,2025-08-28
4121,339,monitor,2025-07-09
4122,6,cadeira gamer,2025-08-02
4123,154,ps5,2025-10-12
4124,199,ps5,2025-11-30
4125,107,bola,2025-04-19
4126,220,cadeira gamer,2025-10-10
4127,302,livro bi,2025-04-07
4128,326,cadeira gamer,2025-01-12
4129,304,iphone,2025-06-08
4130,348,livro bi,2025-04-02
4131,17,livro bi,2025-07-28
4132,164,ps5,2025-10-27
4133,16,bola,2025-12-18
4134,359,livro bi,2025-08-30
4135,441,monitor,2025-03-06
4136,386,tênis,2025-06-05
4137,395,sofá,2025-11-24
4138,217,cadeira gamer,2025-04-25
4139,318,ps5,2025-05-07
4140,486,livro bi,2025-03-16
4141,14,monitor,2025-09-10
4142,20,livro bi,2025-11-11
4143,389,sofá,2025-10-14
4144,244,bola,2025-10-20
4145,279,sofá,2025-01-24
4146,43,camisa,2025-06-29
4147,371,sofá,2025-05-23
4148,233,monitor,2025-08-20
4149,384,ps5,2025-04-17
4150,124,cadeira gamer,2025-01-31
4151,241,iphone,2025-08-20
4152,166,bola,2025-02-25
4153,283,livro bi,2025-01-12
4154,111,cadeira gamer,2025-11-05
4155,211,sofá,2025-04-18
4156,6,mesa,2025-05-15
4157,304,iphone,2025-08-04
4158,479,tênis,2025-10-30
4159,228,sofá,2025-03-02
4160,258,mesa,2025-01-07
4161,238,bola,2025-06-24
4162,357,cadeira gamer,2025-11-12
4163,199,tênis,2025-03-01
4164,335,iphone,2025-06-24
4165,130,cadeira gamer,2025-07-23
4166,61,tênis,2025-06-25
4167,252,mesa,2025-04-07
4168,462,livro bi,2025-02-11
4169,151,mesa,2025-06-30
4170,21,bola,2025-06-07
4171,308,ps5,2025-10-04
4172,219,sofá,2025-04-11
4173,352,mesa,2025-09-12
4174,496,sofá,2025-11-25
4175,102,livro bi,2025-01-12
4176,249,camisa,2025-08-24
4177,3,monitor,2025-08-25
4178,398,mesa,2024-12-29
4179,396,monitor,2025-03-14
4180,23,bola,2025-01-26
4181,94,camisa,2025-09-15
4182,175,cadeira gamer,2025-04-30
4183,433,livro bi,2025-11-09
4184,118,livro bi,2025-11-12
4185,414,sofá,2025-08-03
4186,52,mesa,2025-06-01
4187,72,mesa,2025-12-03
4188,380,cadeira gamer,2025-01-21
4189,289,iphone,2025-09-07
4190,225,livro bi,2025-11-21
4191,188,monitor,2025-10-09
4192,11,tênis,2025-08-03
4193,460,ps5,2025-11-08
4194,326,tênis,2025-05-09
4195,55,monitor,2025-09-06
4196,243,iphone,2025-04-30
4197,143,monitor,2025-01-30
4198,286,monitor,2025-03-26
4199,35,sofá,2025-04-28
4200,45,bola,2025-08-28
4201,450,ps5,2025-12-14
4202,244,monitor,2025-07-27
4203,260,camisa,2025-09-12
4204,465,mesa,2025-08-19
4205,62,iphone,2025-09-02
4206,83,sofá,2025-04-16
4207,293,mesa,2025-02-10
4208,341,camisa,2025-08-22
4209,229,tênis,2025-10-05
4210,192,tênis,2025-04-07
4211,135,livro bi,2025-09-17
4212,35,mesa,2025-05-07
4213,299,monitor,2025-06-10
4214,60,tênis,2025-01-31
4215,21,camisa,2025-02-26
4216,104,mesa,2025-12-12
4217,154,mesa,2024-12-30
4218,383,monitor,2025-01-27
4219,6,ps5,2025-04-22
4220,31,tênis,2025-12-02
4221,404,iphone,2024-12-26
4222,58,tênis,2025-05-28
4223,341,bola,2025-12-04
4224,300,tênis,2025-06-03
4225,5,bola,2025-11-04
4226,451,mesa,2025-11-01
4227,164,camisa,2025-12-12
4228,441,livro bi,2025-06-25
4229,411,camisa,2025-02-26
4230,97,livro bi,2025-03-23
4231,245,livro bi,2025-05-18
4232,110,sofá,2025-11-15
4233,89,monitor,2025-05-17
4234,284,tênis,2025-02-27
4235,440,sofá,2025-10-05
4236,75,mesa,2025-03-21
4237,440,tênis,2025-04-13
4238,75,sofá,2025-10-06
4239,245,tênis,2025-04-18
4240,38,cadeira gamer,2025-10-06
4241,85,camisa,2025-11-16
4242,321,monitor,2025-12-10
4243,430,ps5,2025-01-23
4244,481,camisa,2025-06-20
4245,424,bola,2025-07-08
4246,209,iphone,2025-03-09
4247,386,monitor,2025-03-27
4248,22,ps5,2025-01-15
4249,400,monitor,2025-01-26
4250,15,camisa,2025-10-26
4251,344,ps5,2025-02-24
4252,201,livro bi,2025-09-09
4253,311,camisa,2025-10-26
4254,384,mesa,2025-08-28
4255,246,cadeira gamer,2025-07-01
4256,487,tênis,2025-07-01
4257,456,monitor,2025-12-01
4258,331,mesa,2025-11-26
4259,124,cadeira gamer,2025-08-06
4260,267,bola,2025-06-07
4261,255,sofá,2025-12-10
4262,222,cadeira gamer,2025-05-06
4263,16,monitor,2025-03-13
4264,34,tênis,2025-03-04
4265,44,mesa,2025-07-11
4266,396,iphone,2025-01-02
4267,190,bola,2025-03-18
4268,202,bola,2025-05-12
4269,238,ps5,2024-12-25
4270,156,tênis,2025-01-07
4271,310,ps5,2025-05-17
4272,471,bola,2025-09-14
4273,438,livro bi,2025-04-03
4274,262,livro bi,2025-11-03
4275,198,cadeira gamer,2025-02-19
4276,356,tênis,2025-08-24
4277,473,cadeira gamer,2025-11-10
4278,307,cadeira gamer,2025-05-27
4279,71,livro bi,2025-03-03
4280,173,sofá,2025-08-24
4281,355,livro bi,2025-12-07
4282,500,ps5,2025-12-03
4283,273,tênis,2025-07-28
4284,316,sofá,2025-12-08
4285,129,bola,2025-12-11
4286,479,bola,2025-03-23
4287,448,bola,2025-01-04
4288,305,tênis,2025-08-04
4289,117,ps5,2025-11-11
4290,475,ps5,2025-08-19
4291,465,camisa,2025-01-25
4292,290,camisa,2025-03-13
4293,179,bola,2025-04-16
4294,99,ps5,2025-05-21
4295,266,monitor,2025-05-25
4296,143,bola,2025-09-07
4297,307,monitor,2025-07-19
4298,343,camisa,2025-09-18
4299,394,cadeira gamer,2025-07-18
4300,456,mesa,2025-05-23
4301,411,bola,2025-10-23
4302,98,ps5,2025-05-28
4303,365,tênis,2025-10-03
4304,284,ps5,2025-09-24
4305,105,livro bi,2025-10-26
4306,298,tênis,2025-02-03
4307,89,sofá,2025-08-17
4308,371,bola,2025-04-27
4309,327,camisa,2025-08-10
4310,106,cadeira gamer,2024-12-27
4311,405,ps5,2025-08-06
4312,94,livro bi,2025-11-11
4313,192,camisa,2025-08-02
4314,201,livro bi,2024-12-22
4315,368,bola,2025-06-05
4316,478,cadeira gamer,2025-01-27
4317,236,tênis,2025-04-06
4318,175,mesa,2025-01-09
4319,131,cadeira gamer,2025-05-10
4320,37,bola,2025-04-14
4321,64,monitor,2025-07-12
